employee_id,first_name,last_name,email,phone,date_of_birth,gender,address,city,department,position,hire_date,salary,employment_type,status,manager,notes
EMP0502,First0502,Last0502,emp0502@example.com,0800000502,1996-01-24,male,Addr_0502_HoChiMinh,HoChiMinh,IT,Analyst,2021-05-03,176728939.00,part-time,on-leave,Manager_0022,demo_data
EMP0503,First0503,Last0503,emp0503@example.com,0800000503,1993-08-16,female,Addr_0503_DaNang,DaNang,HR,Engineer,2021-09-01,2007773919.00,contract,resigned,Manager_0023,demo_data
EMP0504,First0504,Last0504,emp0504@example.com,0800000504,2003-02-03,other,Addr_0504_HaiPhong,HaiPhong,Support,Specialist,2024-09-17,1577578926.00,intern,terminated,Manager_0024,demo_data
EMP0505,First0505,Last0505,emp0505@example.com,0800000505,1990-08-08,male,Addr_0505_CanTho,CanTho,Sales,Staff,2020-09-27,2125829957.00,full-time,active,Manager_0025,demo_data
EMP0506,First0506,Last0506,emp0506@example.com,0800000506,1998-05-11,female,Addr_0506_Hue,Hue,Marketing,Senior,2024-11-27,525699756.00,part-time,on-leave,Manager_0026,demo_data
EMP0507,First0507,Last0507,emp0507@example.com,0800000507,1990-05-27,other,Addr_0507_NhaTrang,NhaTrang,Operations,Lead,2022-04-11,1250542542.00,contract,resigned,Manager_0027,demo_data
EMP0508,First0508,Last0508,emp0508@example.com,0800000508,1981-07-24,male,Addr_0508_VungTau,VungTau,Finance,Manager,2025-02-28,1355178402.00,intern,terminated,Manager_0028,demo_data
EMP0509,First0509,Last0509,emp0509@example.com,0800000509,2003-02-11,female,Addr_0509_BinhDuong,BinhDuong,IT,Analyst,2025-09-02,84567211.00,full-time,active,Manager_0029,demo_data
EMP0510,First0510,Last0510,emp0510@example.com,0800000510,2002-09-06,other,Addr_0510_BacNinh,BacNinh,HR,Engineer,2021-01-22,1099753130.00,part-time,on-leave,Manager_0030,demo_data
EMP0511,First0511,Last0511,emp0511@example.com,0800000511,1991-02-24,male,Addr_0511_HaNoi,HaNoi,Support,Specialist,2015-07-21,374591802.00,contract,resigned,Manager_0031,demo_data
EMP0512,First0512,Last0512,emp0512@example.com,0800000512,1993-05-25,female,Addr_0512_HoChiMinh,HoChiMinh,Sales,Staff,2023-06-07,967868658.00,intern,terminated,Manager_0032,demo_data
EMP0513,First0513,Last0513,emp0513@example.com,0800000513,1996-11-27,other,Addr_0513_DaNang,DaNang,Marketing,Senior,2019-07-26,377297624.00,full-time,active,Manager_0033,demo_data
EMP0514,First0514,Last0514,emp0514@example.com,0800000514,2005-07-26,male,Addr_0514_HaiPhong,HaiPhong,Operations,Lead,2024-06-18,1610472052.00,part-time,on-leave,Manager_0034,demo_data
EMP0515,First0515,Last0515,emp0515@example.com,0800000515,1996-03-27,female,Addr_0515_CanTho,CanTho,Finance,Manager,2022-04-21,449463767.00,contract,resigned,Manager_0035,demo_data
EMP0516,First0516,Last0516,emp0516@example.com,0800000516,1991-08-04,other,Addr_0516_Hue,Hue,IT,Analyst,2025-11-13,1834409124.00,intern,terminated,Manager_0036,demo_data
EMP0517,First0517,Last0517,emp0517@example.com,0800000517,2005-09-26,male,Addr_0517_NhaTrang,NhaTrang,HR,Engineer,2020-03-31,436441233.00,full-time,active,Manager_0037,demo_data
EMP0518,First0518,Last0518,emp0518@example.com,0800000518,1988-12-22,female,Addr_0518_VungTau,VungTau,Support,Specialist,2022-05-19,663913179.00,part-time,on-leave,Manager_0038,demo_data
EMP0519,First0519,Last0519,emp0519@example.com,0800000519,1992-05-29,other,Addr_0519_BinhDuong,BinhDuong,Sales,Staff,2020-08-31,1343957082.00,contract,resigned,Manager_0039,demo_data
EMP0520,First0520,Last0520,emp0520@example.com,0800000520,1992-05-24,male,Addr_0520_BacNinh,BacNinh,Marketing,Senior,2024-05-16,510539290.00,intern,terminated,Manager_0040,demo_data
EMP0521,First0521,Last0521,emp0521@example.com,0800000521,1982-04-06,female,Addr_0521_HaNoi,HaNoi,Operations,Lead,2018-06-25,1510028362.00,full-time,active,Manager_0001,demo_data
EMP0522,First0522,Last0522,emp0522@example.com,0800000522,2000-05-09,other,Addr_0522_HoChiMinh,HoChiMinh,Finance,Manager,2016-02-14,607630697.00,part-time,on-leave,Manager_0002,demo_data
EMP0523,First0523,Last0523,emp0523@example.com,0800000523,2002-02-27,male,Addr_0523_DaNang,DaNang,IT,Analyst,2015-11-15,232282861.00,contract,resigned,Manager_0003,demo_data
EMP0524,First0524,Last0524,emp0524@example.com,0800000524,1989-01-28,female,Addr_0524_HaiPhong,HaiPhong,HR,Engineer,2015-11-30,1297821809.00,intern,terminated,Manager_0004,demo_data
EMP0525,First0525,Last0525,emp0525@example.com,0800000525,1995-01-22,other,Addr_0525_CanTho,CanTho,Support,Specialist,2019-11-04,1256653728.00,full-time,active,Manager_0005,demo_data
EMP0526,First0526,Last0526,emp0526@example.com,0800000526,1986-11-18,male,Addr_0526_Hue,Hue,Sales,Staff,2022-06-03,451755961.00,part-time,on-leave,Manager_0006,demo_data
EMP0527,First0527,Last0527,emp0527@example.com,0800000527,1983-09-23,female,Addr_0527_NhaTrang,NhaTrang,Marketing,Senior,2021-12-03,49692210.00,contract,resigned,Manager_0007,demo_data
EMP0528,First0528,Last0528,emp0528@example.com,0800000528,1986-09-13,other,Addr_0528_VungTau,VungTau,Operations,Lead,2023-12-14,1025993124.00,intern,terminated,Manager_0008,demo_data
EMP0529,First0529,Last0529,emp0529@example.com,0800000529,1994-02-21,male,Addr_0529_BinhDuong,BinhDuong,Finance,Manager,2019-12-01,1696730515.00,full-time,active,Manager_0009,demo_data
EMP0530,First0530,Last0530,emp0530@example.com,0800000530,2001-04-13,female,Addr_0530_BacNinh,BacNinh,IT,Analyst,2022-12-16,1497740447.00,part-time,on-leave,Manager_0010,demo_data
EMP0531,First0531,Last0531,emp0531@example.com,0800000531,1986-11-07,other,Addr_0531_HaNoi,HaNoi,HR,Engineer,2020-05-29,1251067232.00,contract,resigned,Manager_0011,demo_data
EMP0532,First0532,Last0532,emp0532@example.com,0800000532,2003-08-19,male,Addr_0532_HoChiMinh,HoChiMinh,Support,Specialist,2020-06-17,1574175409.00,intern,terminated,Manager_0012,demo_data
EMP0533,First0533,Last0533,emp0533@example.com,0800000533,2005-07-14,female,Addr_0533_DaNang,DaNang,Sales,Staff,2015-07-07,340105561.00,full-time,active,Manager_0013,demo_data
EMP0534,First0534,Last0534,emp0534@example.com,0800000534,2001-03-11,other,Addr_0534_HaiPhong,HaiPhong,Marketing,Senior,2023-02-14,478235850.00,part-time,on-leave,Manager_0014,demo_data
EMP0535,First0535,Last0535,emp0535@example.com,0800000535,2003-07-01,male,Addr_0535_CanTho,CanTho,Operations,Lead,2021-09-17,2050473609.00,contract,resigned,Manager_0015,demo_data
EMP0536,First0536,Last0536,emp0536@example.com,0800000536,1991-09-04,female,Addr_0536_Hue,Hue,Finance,Manager,2023-04-15,672419745.00,intern,terminated,Manager_0016,demo_data
EMP0537,First0537,Last0537,emp0537@example.com,0800000537,1996-10-01,other,Addr_0537_NhaTrang,NhaTrang,IT,Analyst,2021-07-15,1413609595.00,full-time,active,Manager_0017,demo_data
EMP0538,First0538,Last0538,emp0538@example.com,0800000538,2004-02-28,male,Addr_0538_VungTau,VungTau,HR,Engineer,2016-01-25,913883011.00,part-time,on-leave,Manager_0018,demo_data
EMP0539,First0539,Last0539,emp0539@example.com,0800000539,1981-02-21,female,Addr_0539_BinhDuong,BinhDuong,Support,Specialist,2020-06-24,423634845.00,contract,resigned,Manager_0019,demo_data
EMP0540,First0540,Last0540,emp0540@example.com,0800000540,1998-12-23,other,Addr_0540_BacNinh,BacNinh,Sales,Staff,2016-04-06,112584181.00,intern,terminated,Manager_0020,demo_data
EMP0541,First0541,Last0541,emp0541@example.com,0800000541,1990-12-09,male,Addr_0541_HaNoi,HaNoi,Marketing,Senior,2023-03-17,1579100380.00,full-time,active,Manager_0021,demo_data
EMP0542,First0542,Last0542,emp0542@example.com,0800000542,1991-01-24,female,Addr_0542_HoChiMinh,HoChiMinh,Operations,Lead,2019-07-30,1871122318.00,part-time,on-leave,Manager_0022,demo_data
EMP0543,First0543,Last0543,emp0543@example.com,0800000543,1998-02-17,other,Addr_0543_DaNang,DaNang,Finance,Manager,2017-01-04,353529964.00,contract,resigned,Manager_0023,demo_data
EMP0544,First0544,Last0544,emp0544@example.com,0800000544,2004-02-02,male,Addr_0544_HaiPhong,HaiPhong,IT,Analyst,2021-08-09,684130597.00,intern,terminated,Manager_0024,demo_data
EMP0545,First0545,Last0545,emp0545@example.com,0800000545,1991-08-07,female,Addr_0545_CanTho,CanTho,HR,Engineer,2017-12-27,593175591.00,full-time,active,Manager_0025,demo_data
EMP0546,First0546,Last0546,emp0546@example.com,0800000546,1984-06-22,other,Addr_0546_Hue,Hue,Support,Specialist,2025-08-22,1675396796.00,part-time,on-leave,Manager_0026,demo_data
EMP0547,First0547,Last0547,emp0547@example.com,0800000547,1999-11-24,male,Addr_0547_NhaTrang,NhaTrang,Sales,Staff,2018-09-12,1570593316.00,contract,resigned,Manager_0027,demo_data
EMP0548,First0548,Last0548,emp0548@example.com,0800000548,1992-03-25,female,Addr_0548_VungTau,VungTau,Marketing,Senior,2015-02-09,1050357489.00,intern,terminated,Manager_0028,demo_data
EMP0549,First0549,Last0549,emp0549@example.com,0800000549,1994-05-10,other,Addr_0549_BinhDuong,BinhDuong,Operations,Lead,2025-08-03,2155979276.00,full-time,active,Manager_0029,demo_data
EMP0550,First0550,Last0550,emp0550@example.com,0800000550,1980-11-30,male,Addr_0550_BacNinh,BacNinh,Finance,Manager,2025-06-29,188568853.00,part-time,on-leave,Manager_0030,demo_data
EMP0551,First0551,Last0551,emp0551@example.com,0800000551,1997-04-11,female,Addr_0551_HaNoi,HaNoi,IT,Analyst,2017-05-04,99950295.00,contract,resigned,Manager_0031,demo_data
EMP0552,First0552,Last0552,emp0552@example.com,0800000552,1985-02-03,other,Addr_0552_HoChiMinh,HoChiMinh,HR,Engineer,2018-08-14,449982800.00,intern,terminated,Manager_0032,demo_data
EMP0553,First0553,Last0553,emp0553@example.com,0800000553,1993-12-14,male,Addr_0553_DaNang,DaNang,Support,Specialist,2023-06-12,505864367.00,full-time,active,Manager_0033,demo_data
EMP0554,First0554,Last0554,emp0554@example.com,0800000554,1981-08-19,female,Addr_0554_HaiPhong,HaiPhong,Sales,Staff,2020-07-20,865056546.00,part-time,on-leave,Manager_0034,demo_data
EMP0555,First0555,Last0555,emp0555@example.com,0800000555,1988-08-15,other,Addr_0555_CanTho,CanTho,Marketing,Senior,2018-04-16,904895019.00,contract,resigned,Manager_0035,demo_data
EMP0556,First0556,Last0556,emp0556@example.com,0800000556,1981-10-18,male,Addr_0556_Hue,Hue,Operations,Lead,2015-12-01,1277654439.00,intern,terminated,Manager_0036,demo_data
EMP0557,First0557,Last0557,emp0557@example.com,0800000557,1993-08-26,female,Addr_0557_NhaTrang,NhaTrang,Finance,Manager,2015-11-11,1504967809.00,full-time,active,Manager_0037,demo_data
EMP0558,First0558,Last0558,emp0558@example.com,0800000558,2001-03-27,other,Addr_0558_VungTau,VungTau,IT,Analyst,2020-07-21,1251069862.00,part-time,on-leave,Manager_0038,demo_data
EMP0559,First0559,Last0559,emp0559@example.com,0800000559,1989-07-23,male,Addr_0559_BinhDuong,BinhDuong,HR,Engineer,2025-08-02,1421091507.00,contract,resigned,Manager_0039,demo_data
EMP0560,First0560,Last0560,emp0560@example.com,0800000560,1990-06-06,female,Addr_0560_BacNinh,BacNinh,Support,Specialist,2015-12-29,1488053125.00,intern,terminated,Manager_0040,demo_data
EMP0561,First0561,Last0561,emp0561@example.com,0800000561,1988-03-04,other,Addr_0561_HaNoi,HaNoi,Sales,Staff,2024-06-06,1985778560.00,full-time,active,Manager_0001,demo_data
EMP0562,First0562,Last0562,emp0562@example.com,0800000562,1990-05-29,male,Addr_0562_HoChiMinh,HoChiMinh,Marketing,Senior,2020-09-15,1973354198.00,part-time,on-leave,Manager_0002,demo_data
EMP0563,First0563,Last0563,emp0563@example.com,0800000563,2001-08-29,female,Addr_0563_DaNang,DaNang,Operations,Lead,2018-07-16,1553967035.00,contract,resigned,Manager_0003,demo_data
EMP0564,First0564,Last0564,emp0564@example.com,0800000564,2004-10-21,other,Addr_0564_HaiPhong,HaiPhong,Finance,Manager,2022-09-30,438757469.00,intern,terminated,Manager_0004,demo_data
EMP0565,First0565,Last0565,emp0565@example.com,0800000565,1996-09-06,male,Addr_0565_CanTho,CanTho,IT,Analyst,2019-05-11,1206250852.00,full-time,active,Manager_0005,demo_data
EMP0566,First0566,Last0566,emp0566@example.com,0800000566,1993-10-13,female,Addr_0566_Hue,Hue,HR,Engineer,2016-10-15,1323203008.00,part-time,on-leave,Manager_0006,demo_data
EMP0567,First0567,Last0567,emp0567@example.com,0800000567,2005-05-22,other,Addr_0567_NhaTrang,NhaTrang,Support,Specialist,2025-02-14,234281856.00,contract,resigned,Manager_0007,demo_data
EMP0568,First0568,Last0568,emp0568@example.com,0800000568,1985-04-13,male,Addr_0568_VungTau,VungTau,Sales,Staff,2019-03-16,433833969.00,intern,terminated,Manager_0008,demo_data
EMP0569,First0569,Last0569,emp0569@example.com,0800000569,2005-09-20,female,Addr_0569_BinhDuong,BinhDuong,Marketing,Senior,2017-07-06,1005389953.00,full-time,active,Manager_0009,demo_data
EMP0570,First0570,Last0570,emp0570@example.com,0800000570,1980-09-08,other,Addr_0570_BacNinh,BacNinh,Operations,Lead,2019-07-01,871444641.00,part-time,on-leave,Manager_0010,demo_data
EMP0571,First0571,Last0571,emp0571@example.com,0800000571,1993-07-17,male,Addr_0571_HaNoi,HaNoi,Finance,Manager,2019-11-04,271504177.00,contract,resigned,Manager_0011,demo_data
EMP0572,First0572,Last0572,emp0572@example.com,0800000572,1999-07-09,female,Addr_0572_HoChiMinh,HoChiMinh,IT,Analyst,2023-01-28,1767557218.00,intern,terminated,Manager_0012,demo_data
EMP0573,First0573,Last0573,emp0573@example.com,0800000573,1986-04-26,other,Addr_0573_DaNang,DaNang,HR,Engineer,2017-01-18,732813179.00,full-time,active,Manager_0013,demo_data
EMP0574,First0574,Last0574,emp0574@example.com,0800000574,2003-09-01,male,Addr_0574_HaiPhong,HaiPhong,Support,Specialist,2015-04-07,145613759.00,part-time,on-leave,Manager_0014,demo_data
EMP0575,First0575,Last0575,emp0575@example.com,0800000575,1981-12-12,female,Addr_0575_CanTho,CanTho,Sales,Staff,2022-07-21,748853639.00,contract,resigned,Manager_0015,demo_data
EMP0576,First0576,Last0576,emp0576@example.com,0800000576,1999-04-22,other,Addr_0576_Hue,Hue,Marketing,Senior,2024-08-23,1603736807.00,intern,terminated,Manager_0016,demo_data
EMP0577,First0577,Last0577,emp0577@example.com,0800000577,1996-11-15,male,Addr_0577_NhaTrang,NhaTrang,Operations,Lead,2019-05-21,1675663943.00,full-time,active,Manager_0017,demo_data
EMP0578,First0578,Last0578,emp0578@example.com,0800000578,2002-12-12,female,Addr_0578_VungTau,VungTau,Finance,Manager,2022-12-20,956658685.00,part-time,on-leave,Manager_0018,demo_data
EMP0579,First0579,Last0579,emp0579@example.com,0800000579,1989-08-28,other,Addr_0579_BinhDuong,BinhDuong,IT,Analyst,2021-09-10,575765080.00,contract,resigned,Manager_0019,demo_data
EMP0580,First0580,Last0580,emp0580@example.com,0800000580,1995-04-30,male,Addr_0580_BacNinh,BacNinh,HR,Engineer,2015-11-08,191751765.00,intern,terminated,Manager_0020,demo_data
EMP0581,First0581,Last0581,emp0581@example.com,0800000581,1992-10-05,female,Addr_0581_HaNoi,HaNoi,Support,Specialist,2022-07-10,676671462.00,full-time,active,Manager_0021,demo_data
EMP0582,First0582,Last0582,emp0582@example.com,0800000582,1994-08-22,other,Addr_0582_HoChiMinh,HoChiMinh,Sales,Staff,2016-07-28,1642688551.00,part-time,on-leave,Manager_0022,demo_data
EMP0583,First0583,Last0583,emp0583@example.com,0800000583,1992-07-31,male,Addr_0583_DaNang,DaNang,Marketing,Senior,2016-04-15,1299996527.00,contract,resigned,Manager_0023,demo_data
EMP0584,First0584,Last0584,emp0584@example.com,0800000584,1999-03-09,female,Addr_0584_HaiPhong,HaiPhong,Operations,Lead,2016-12-02,1528618394.00,intern,terminated,Manager_0024,demo_data
EMP0585,First0585,Last0585,emp0585@example.com,0800000585,2004-12-07,other,Addr_0585_CanTho,CanTho,Finance,Manager,2024-03-18,2069694465.00,full-time,active,Manager_0025,demo_data
EMP0586,First0586,Last0586,emp0586@example.com,0800000586,1993-01-29,male,Addr_0586_Hue,Hue,IT,Analyst,2021-07-23,1759162624.00,part-time,on-leave,Manager_0026,demo_data
EMP0587,First0587,Last0587,emp0587@example.com,0800000587,1983-05-06,female,Addr_0587_NhaTrang,NhaTrang,HR,Engineer,2015-01-02,1467840227.00,contract,resigned,Manager_0027,demo_data
EMP0588,First0588,Last0588,emp0588@example.com,0800000588,1991-11-21,other,Addr_0588_VungTau,VungTau,Support,Specialist,2023-10-18,1078302817.00,intern,terminated,Manager_0028,demo_data
EMP0589,First0589,Last0589,emp0589@example.com,0800000589,1994-03-04,male,Addr_0589_BinhDuong,BinhDuong,Sales,Staff,2019-09-18,137394474.00,full-time,active,Manager_0029,demo_data
EMP0590,First0590,Last0590,emp0590@example.com,0800000590,1995-04-17,female,Addr_0590_BacNinh,BacNinh,Marketing,Senior,2022-03-12,1885872468.00,part-time,on-leave,Manager_0030,demo_data
EMP0591,First0591,Last0591,emp0591@example.com,0800000591,1995-01-06,other,Addr_0591_HaNoi,HaNoi,Operations,Lead,2016-08-28,1690186133.00,contract,resigned,Manager_0031,demo_data
EMP0592,First0592,Last0592,emp0592@example.com,0800000592,1995-05-18,male,Addr_0592_HoChiMinh,HoChiMinh,Finance,Manager,2024-11-27,1326785462.00,intern,terminated,Manager_0032,demo_data
EMP0593,First0593,Last0593,emp0593@example.com,0800000593,1988-11-07,female,Addr_0593_DaNang,DaNang,IT,Analyst,2025-03-05,1467776010.00,full-time,active,Manager_0033,demo_data
EMP0594,First0594,Last0594,emp0594@example.com,0800000594,1983-12-04,other,Addr_0594_HaiPhong,HaiPhong,HR,Engineer,2015-04-06,1660819155.00,part-time,on-leave,Manager_0034,demo_data
EMP0595,First0595,Last0595,emp0595@example.com,0800000595,1983-03-02,male,Addr_0595_CanTho,CanTho,Support,Specialist,2017-01-04,988719471.00,contract,resigned,Manager_0035,demo_data
EMP0596,First0596,Last0596,emp0596@example.com,0800000596,1984-08-07,female,Addr_0596_Hue,Hue,Sales,Staff,2022-06-17,1925473279.00,intern,terminated,Manager_0036,demo_data
EMP0597,First0597,Last0597,emp0597@example.com,0800000597,1995-09-13,other,Addr_0597_NhaTrang,NhaTrang,Marketing,Senior,2021-07-25,1603192820.00,full-time,active,Manager_0037,demo_data
EMP0598,First0598,Last0598,emp0598@example.com,0800000598,1992-09-29,male,Addr_0598_VungTau,VungTau,Operations,Lead,2023-12-22,1562188395.00,part-time,on-leave,Manager_0038,demo_data
EMP0599,First0599,Last0599,emp0599@example.com,0800000599,1996-11-17,female,Addr_0599_BinhDuong,BinhDuong,Finance,Manager,2025-03-31,1429894397.00,contract,resigned,Manager_0039,demo_data
EMP0600,First0600,Last0600,emp0600@example.com,0800000600,1996-09-14,other,Addr_0600_BacNinh,BacNinh,IT,Analyst,2017-08-23,619066612.00,intern,terminated,Manager_0040,demo_data
EMP0601,First0601,Last0601,emp0601@example.com,0800000601,1991-08-11,male,Addr_0601_HaNoi,HaNoi,HR,Engineer,2015-03-15,330110236.00,full-time,active,Manager_0001,demo_data
EMP0602,First0602,Last0602,emp0602@example.com,0800000602,1999-01-14,female,Addr_0602_HoChiMinh,HoChiMinh,Support,Specialist,2019-11-15,655137836.00,part-time,on-leave,Manager_0002,demo_data
EMP0603,First0603,Last0603,emp0603@example.com,0800000603,2004-04-03,other,Addr_0603_DaNang,DaNang,Sales,Staff,2018-02-04,164520974.00,contract,resigned,Manager_0003,demo_data
EMP0604,First0604,Last0604,emp0604@example.com,0800000604,1982-08-18,male,Addr_0604_HaiPhong,HaiPhong,Marketing,Senior,2019-12-24,1657601509.00,intern,terminated,Manager_0004,demo_data
EMP0605,First0605,Last0605,emp0605@example.com,0800000605,2004-06-07,female,Addr_0605_CanTho,CanTho,Operations,Lead,2024-05-30,1507493683.00,full-time,active,Manager_0005,demo_data
EMP0606,First0606,Last0606,emp0606@example.com,0800000606,1987-01-20,other,Addr_0606_Hue,Hue,Finance,Manager,2018-06-02,626874144.00,part-time,on-leave,Manager_0006,demo_data
EMP0607,First0607,Last0607,emp0607@example.com,0800000607,2001-06-08,male,Addr_0607_NhaTrang,NhaTrang,IT,Analyst,2015-08-11,1873832935.00,contract,resigned,Manager_0007,demo_data
EMP0608,First0608,Last0608,emp0608@example.com,0800000608,1984-01-31,female,Addr_0608_VungTau,VungTau,HR,Engineer,2015-08-13,1430333907.00,intern,terminated,Manager_0008,demo_data
EMP0609,First0609,Last0609,emp0609@example.com,0800000609,1999-09-24,other,Addr_0609_BinhDuong,BinhDuong,Support,Specialist,2015-04-24,2034882895.00,full-time,active,Manager_0009,demo_data
EMP0610,First0610,Last0610,emp0610@example.com,0800000610,1995-07-20,male,Addr_0610_BacNinh,BacNinh,Sales,Staff,2019-03-23,1839948807.00,part-time,on-leave,Manager_0010,demo_data
EMP0611,First0611,Last0611,emp0611@example.com,0800000611,2003-11-06,female,Addr_0611_HaNoi,HaNoi,Marketing,Senior,2015-09-09,667612269.00,contract,resigned,Manager_0011,demo_data
EMP0612,First0612,Last0612,emp0612@example.com,0800000612,1981-07-17,other,Addr_0612_HoChiMinh,HoChiMinh,Operations,Lead,2024-08-21,552980394.00,intern,terminated,Manager_0012,demo_data
EMP0613,First0613,Last0613,emp0613@example.com,0800000613,1984-02-11,male,Addr_0613_DaNang,DaNang,Finance,Manager,2018-10-29,1379694361.00,full-time,active,Manager_0013,demo_data
EMP0614,First0614,Last0614,emp0614@example.com,0800000614,1990-02-15,female,Addr_0614_HaiPhong,HaiPhong,IT,Analyst,2019-09-19,2127949746.00,part-time,on-leave,Manager_0014,demo_data
EMP0615,First0615,Last0615,emp0615@example.com,0800000615,1993-12-29,other,Addr_0615_CanTho,CanTho,HR,Engineer,2025-04-07,1446393589.00,contract,resigned,Manager_0015,demo_data
EMP0616,First0616,Last0616,emp0616@example.com,0800000616,1982-04-11,male,Addr_0616_Hue,Hue,Support,Specialist,2019-01-27,546783298.00,intern,terminated,Manager_0016,demo_data
EMP0617,First0617,Last0617,emp0617@example.com,0800000617,1992-06-09,female,Addr_0617_NhaTrang,NhaTrang,Sales,Staff,2016-10-08,1262010573.00,full-time,active,Manager_0017,demo_data
EMP0618,First0618,Last0618,emp0618@example.com,0800000618,1986-05-11,other,Addr_0618_VungTau,VungTau,Marketing,Senior,2019-08-01,1880512136.00,part-time,on-leave,Manager_0018,demo_data
EMP0619,First0619,Last0619,emp0619@example.com,0800000619,1984-09-30,male,Addr_0619_BinhDuong,BinhDuong,Operations,Lead,2021-10-23,1976167762.00,contract,resigned,Manager_0019,demo_data
EMP0620,First0620,Last0620,emp0620@example.com,0800000620,1990-08-24,female,Addr_0620_BacNinh,BacNinh,Finance,Manager,2022-12-03,1198408879.00,intern,terminated,Manager_0020,demo_data
EMP0621,First0621,Last0621,emp0621@example.com,0800000621,1990-12-29,other,Addr_0621_HaNoi,HaNoi,IT,Analyst,2024-02-17,2150423308.00,full-time,active,Manager_0021,demo_data
EMP0622,First0622,Last0622,emp0622@example.com,0800000622,1993-05-25,male,Addr_0622_HoChiMinh,HoChiMinh,HR,Engineer,2016-01-02,1095652377.00,part-time,on-leave,Manager_0022,demo_data
EMP0623,First0623,Last0623,emp0623@example.com,0800000623,1984-07-11,female,Addr_0623_DaNang,DaNang,Support,Specialist,2015-12-25,1846668842.00,contract,resigned,Manager_0023,demo_data
EMP0624,First0624,Last0624,emp0624@example.com,0800000624,1980-02-01,other,Addr_0624_HaiPhong,HaiPhong,Sales,Staff,2022-07-17,455707987.00,intern,terminated,Manager_0024,demo_data
EMP0625,First0625,Last0625,emp0625@example.com,0800000625,1990-02-01,male,Addr_0625_CanTho,CanTho,Marketing,Senior,2022-09-21,2127941006.00,full-time,active,Manager_0025,demo_data
EMP0626,First0626,Last0626,emp0626@example.com,0800000626,1990-01-06,female,Addr_0626_Hue,Hue,Operations,Lead,2022-08-15,811848208.00,part-time,on-leave,Manager_0026,demo_data
EMP0627,First0627,Last0627,emp0627@example.com,0800000627,2005-02-14,other,Addr_0627_NhaTrang,NhaTrang,Finance,Manager,2024-05-31,984376886.00,contract,resigned,Manager_0027,demo_data
EMP0628,First0628,Last0628,emp0628@example.com,0800000628,2000-09-23,male,Addr_0628_VungTau,VungTau,IT,Analyst,2021-09-14,605979752.00,intern,terminated,Manager_0028,demo_data
EMP0629,First0629,Last0629,emp0629@example.com,0800000629,1981-03-29,female,Addr_0629_BinhDuong,BinhDuong,HR,Engineer,2019-03-06,72503189.00,full-time,active,Manager_0029,demo_data
EMP0630,First0630,Last0630,emp0630@example.com,0800000630,1982-02-04,other,Addr_0630_BacNinh,BacNinh,Support,Specialist,2024-06-17,1054048687.00,part-time,on-leave,Manager_0030,demo_data
EMP0631,First0631,Last0631,emp0631@example.com,0800000631,2003-09-18,male,Addr_0631_HaNoi,HaNoi,Sales,Staff,2021-12-15,1627348913.00,contract,resigned,Manager_0031,demo_data
EMP0632,First0632,Last0632,emp0632@example.com,0800000632,1980-07-20,female,Addr_0632_HoChiMinh,HoChiMinh,Marketing,Senior,2023-03-07,1270230689.00,intern,terminated,Manager_0032,demo_data
EMP0633,First0633,Last0633,emp0633@example.com,0800000633,1982-12-07,other,Addr_0633_DaNang,DaNang,Operations,Lead,2022-11-18,1694424502.00,full-time,active,Manager_0033,demo_data
EMP0634,First0634,Last0634,emp0634@example.com,0800000634,1986-02-08,male,Addr_0634_HaiPhong,HaiPhong,Finance,Manager,2015-12-15,95166002.00,part-time,on-leave,Manager_0034,demo_data
EMP0635,First0635,Last0635,emp0635@example.com,0800000635,1986-11-24,female,Addr_0635_CanTho,CanTho,IT,Analyst,2017-03-25,1736840417.00,contract,resigned,Manager_0035,demo_data
EMP0636,First0636,Last0636,emp0636@example.com,0800000636,1992-02-02,other,Addr_0636_Hue,Hue,HR,Engineer,2016-06-08,874280438.00,intern,terminated,Manager_0036,demo_data
EMP0637,First0637,Last0637,emp0637@example.com,0800000637,1987-12-02,male,Addr_0637_NhaTrang,NhaTrang,Support,Specialist,2015-11-03,1900410198.00,full-time,active,Manager_0037,demo_data
EMP0638,First0638,Last0638,emp0638@example.com,0800000638,1982-09-20,female,Addr_0638_VungTau,VungTau,Sales,Staff,2025-10-10,1468429095.00,part-time,on-leave,Manager_0038,demo_data
EMP0639,First0639,Last0639,emp0639@example.com,0800000639,1989-07-26,other,Addr_0639_BinhDuong,BinhDuong,Marketing,Senior,2020-11-13,658415148.00,contract,resigned,Manager_0039,demo_data
EMP0640,First0640,Last0640,emp0640@example.com,0800000640,1989-04-29,male,Addr_0640_BacNinh,BacNinh,Operations,Lead,2022-04-24,1164949107.00,intern,terminated,Manager_0040,demo_data
EMP0641,First0641,Last0641,emp0641@example.com,0800000641,1999-10-21,female,Addr_0641_HaNoi,HaNoi,Finance,Manager,2018-06-16,1253315002.00,full-time,active,Manager_0001,demo_data
EMP0642,First0642,Last0642,emp0642@example.com,0800000642,1999-07-28,other,Addr_0642_HoChiMinh,HoChiMinh,IT,Analyst,2018-02-18,1706975242.00,part-time,on-leave,Manager_0002,demo_data
EMP0643,First0643,Last0643,emp0643@example.com,0800000643,1997-07-23,male,Addr_0643_DaNang,DaNang,HR,Engineer,2018-04-29,301234422.00,contract,resigned,Manager_0003,demo_data
