name,email,phone,location,total_spent,order_count,level,created_at,last_purchase_at
Customer_0449,customer0449@example.com,0900000449,BinhDuong,26324561,249,silver,2024-03-01T00:00:00,2025-05-19T10:00:00
Customer_0450,customer0450@example.com,0900000450,BacNinh,46170143,47,silver,2025-11-25T00:00:00,2025-06-12T10:00:00
Customer_0451,customer0451@example.com,0900000451,HaNoi,29613218,94,silver,2023-04-06T00:00:00,2024-10-05T10:00:00
Customer_0452,customer0452@example.com,0900000452,HoChiMinh,25750395,104,silver,2023-05-25T00:00:00,2025-08-02T10:00:00
Customer_0453,customer0453@example.com,0900000453,DaNang,46029872,185,silver,2024-06-25T00:00:00,2025-04-26T10:00:00
Customer_0454,customer0454@example.com,0900000454,HaiPhong,44091678,194,silver,2023-07-21T00:00:00,2025-04-09T10:00:00
Customer_0455,customer0455@example.com,0900000455,CanTho,41244387,31,silver,2023-12-19T00:00:00,2025-01-28T10:00:00
Customer_0456,customer0456@example.com,0900000456,Hue,20226811,228,silver,2023-05-17T00:00:00,2025-05-05T10:00:00
Customer_0457,customer0457@example.com,0900000457,NhaTrang,24190979,88,silver,2024-08-22T00:00:00,2025-08-02T10:00:00
Customer_0458,customer0458@example.com,0900000458,VungTau,48095503,68,silver,2024-10-01T00:00:00,2025-02-07T10:00:00
Customer_0459,customer0459@example.com,0900000459,BinhDuong,33907309,201,silver,2025-04-26T00:00:00,2025-03-03T10:00:00
Customer_0460,customer0460@example.com,0900000460,BacNinh,39771548,91,silver,2023-07-14T00:00:00,2025-02-23T10:00:00
Customer_0461,customer0461@example.com,0900000461,HaNoi,37406353,84,silver,2023-01-30T00:00:00,2024-01-30T10:00:00
Customer_0462,customer0462@example.com,0900000462,HoChiMinh,32213213,156,silver,2024-10-08T00:00:00,2025-07-17T10:00:00
Customer_0463,customer0463@example.com,0900000463,DaNang,34788231,208,silver,2024-05-11T00:00:00,2024-04-28T10:00:00
Customer_0464,customer0464@example.com,0900000464,HaiPhong,45917405,87,silver,2025-02-14T00:00:00,2024-03-17T10:00:00
Customer_0465,customer0465@example.com,0900000465,CanTho,22435589,62,silver,2025-01-13T00:00:00,2024-11-18T10:00:00
Customer_0466,customer0466@example.com,0900000466,Hue,27396283,80,silver,2024-01-15T00:00:00,2024-02-06T10:00:00
Customer_0467,customer0467@example.com,0900000467,NhaTrang,46515100,241,silver,2023-09-02T00:00:00,2025-09-25T10:00:00
Customer_0468,customer0468@example.com,0900000468,VungTau,45112351,78,silver,2024-01-04T00:00:00,2025-11-05T10:00:00
Customer_0469,customer0469@example.com,0900000469,BinhDuong,22807913,150,silver,2025-01-03T00:00:00,2025-05-22T10:00:00
Customer_0470,customer0470@example.com,0900000470,BacNinh,40338273,80,silver,2024-04-23T00:00:00,2025-04-15T10:00:00
Customer_0471,customer0471@example.com,0900000471,HaNoi,20632636,142,silver,2023-10-23T00:00:00,2024-10-03T10:00:00
Customer_0472,customer0472@example.com,0900000472,HoChiMinh,23121383,24,silver,2024-01-30T00:00:00,2025-02-16T10:00:00
Customer_0473,customer0473@example.com,0900000473,DaNang,43385853,163,silver,2025-02-15T00:00:00,2025-08-13T10:00:00
Customer_0474,customer0474@example.com,0900000474,HaiPhong,48860285,246,silver,2023-04-28T00:00:00,2024-03-21T10:00:00
Customer_0475,customer0475@example.com,0900000475,CanTho,41251055,218,silver,2025-06-18T00:00:00,2025-08-04T10:00:00
Customer_0476,customer0476@example.com,0900000476,Hue,22918737,205,silver,2025-01-03T00:00:00,2025-04-11T10:00:00
Customer_0477,customer0477@example.com,0900000477,NhaTrang,20688320,178,silver,2025-02-07T00:00:00,2025-04-03T10:00:00
Customer_0478,customer0478@example.com,0900000478,VungTau,40964823,233,silver,2024-07-14T00:00:00,2024-06-23T10:00:00
Customer_0479,customer0479@example.com,0900000479,BinhDuong,46961330,118,silver,2024-08-11T00:00:00,2024-03-01T10:00:00
Customer_0480,customer0480@example.com,0900000480,BacNinh,31458309,160,silver,2024-02-24T00:00:00,2024-09-10T10:00:00
Customer_0481,customer0481@example.com,0900000481,HaNoi,47021323,119,silver,2024-01-19T00:00:00,2024-04-19T10:00:00
Customer_0482,customer0482@example.com,0900000482,HoChiMinh,27073436,238,silver,2023-07-04T00:00:00,2025-04-02T10:00:00
Customer_0483,customer0483@example.com,0900000483,DaNang,25070111,157,silver,2023-05-23T00:00:00,2025-06-04T10:00:00
Customer_0484,customer0484@example.com,0900000484,HaiPhong,34983645,129,silver,2023-08-31T00:00:00,2025-09-14T10:00:00
Customer_0485,customer0485@example.com,0900000485,CanTho,44792646,110,silver,2025-08-26T00:00:00,2024-09-24T10:00:00
Customer_0486,customer0486@example.com,0900000486,Hue,20235711,148,silver,2025-06-27T00:00:00,2024-08-24T10:00:00
Customer_0487,customer0487@example.com,0900000487,NhaTrang,22053147,134,silver,2024-06-29T00:00:00,2024-08-19T10:00:00
Customer_0488,customer0488@example.com,0900000488,VungTau,32045207,72,silver,2024-04-04T00:00:00,2024-04-16T10:00:00
Customer_0489,customer0489@example.com,0900000489,BinhDuong,27825826,65,silver,2024-11-15T00:00:00,2024-06-10T10:00:00
Customer_0490,customer0490@example.com,0900000490,BacNinh,23835014,231,silver,2025-10-14T00:00:00,2025-05-08T10:00:00
Customer_0491,customer0491@example.com,0900000491,HaNoi,48602791,162,silver,2024-11-22T00:00:00,2024-10-25T10:00:00
Customer_0492,customer0492@example.com,0900000492,HoChiMinh,35089121,128,silver,2023-12-27T00:00:00,2025-11-03T10:00:00
Customer_0493,customer0493@example.com,0900000493,DaNang,48752960,206,silver,2025-03-13T00:00:00,2024-11-02T10:00:00
Customer_0494,customer0494@example.com,0900000494,HaiPhong,20564076,64,silver,2025-11-12T00:00:00,2024-09-28T10:00:00
Customer_0495,customer0495@example.com,0900000495,CanTho,27321715,51,silver,2025-04-05T00:00:00,2025-06-29T10:00:00
Customer_0496,customer0496@example.com,0900000496,Hue,31212286,83,silver,2025-12-21T00:00:00,2024-05-23T10:00:00
Customer_0497,customer0497@example.com,0900000497,NhaTrang,43409610,9,silver,2023-01-06T00:00:00,2025-06-09T10:00:00
Customer_0498,customer0498@example.com,0900000498,VungTau,20584334,107,silver,2023-02-03T00:00:00,2024-07-28T10:00:00
Customer_0499,customer0499@example.com,0900000499,BinhDuong,27232254,86,silver,2024-02-20T00:00:00,2024-11-03T10:00:00
Customer_0500,customer0500@example.com,0900000500,BacNinh,40113002,96,silver,2023-12-19T00:00:00,2025-08-30T10:00:00
Customer_0501,customer0501@example.com,0900000501,HaNoi,16307786,232,new,2024-06-05T00:00:00,2025-07-01T10:00:00
Customer_0502,customer0502@example.com,0900000502,HoChiMinh,6481852,145,new,2025-04-21T00:00:00,2024-07-14T10:00:00
Customer_0503,customer0503@example.com,0900000503,DaNang,13678067,114,new,2024-02-06T00:00:00,2025-08-20T10:00:00
Customer_0504,customer0504@example.com,0900000504,HaiPhong,7575357,47,new,2025-01-20T00:00:00,2025-07-11T10:00:00
Customer_0505,customer0505@example.com,0900000505,CanTho,10800681,29,new,2025-02-21T00:00:00,2025-08-30T10:00:00
Customer_0506,customer0506@example.com,0900000506,Hue,18189356,119,new,2023-08-19T00:00:00,2024-01-31T10:00:00
Customer_0507,customer0507@example.com,0900000507,NhaTrang,4440366,164,new,2023-06-23T00:00:00,2024-11-25T10:00:00
Customer_0508,customer0508@example.com,0900000508,VungTau,6582130,176,new,2025-05-23T00:00:00,2024-03-16T10:00:00
Customer_0509,customer0509@example.com,0900000509,BinhDuong,14130625,29,new,2024-03-04T00:00:00,2025-08-15T10:00:00
Customer_0510,customer0510@example.com,0900000510,BacNinh,19318471,199,new,2024-11-03T00:00:00,2024-10-24T10:00:00
Customer_0511,customer0511@example.com,0900000511,HaNoi,1393900,74,new,2025-07-27T00:00:00,2024-02-13T10:00:00
Customer_0512,customer0512@example.com,0900000512,HoChiMinh,10494230,148,new,2023-12-23T00:00:00,2024-02-19T10:00:00
Customer_0513,customer0513@example.com,0900000513,DaNang,2323048,200,new,2024-09-19T00:00:00,2025-03-19T10:00:00
Customer_0514,customer0514@example.com,0900000514,HaiPhong,19371253,155,new,2025-12-23T00:00:00,2024-04-09T10:00:00
Customer_0515,customer0515@example.com,0900000515,CanTho,6925172,154,new,2025-07-03T00:00:00,2024-12-12T10:00:00
Customer_0516,customer0516@example.com,0900000516,Hue,12181209,147,new,2025-12-16T00:00:00,2025-03-21T10:00:00
Customer_0517,customer0517@example.com,0900000517,NhaTrang,7941729,189,new,2025-08-28T00:00:00,2024-06-05T10:00:00
Customer_0518,customer0518@example.com,0900000518,VungTau,16423778,238,new,2025-10-23T00:00:00,2024-02-15T10:00:00
Customer_0519,customer0519@example.com,0900000519,BinhDuong,8105706,137,new,2025-11-07T00:00:00,2024-03-21T10:00:00
Customer_0520,customer0520@example.com,0900000520,BacNinh,12505022,66,new,2023-09-05T00:00:00,2024-05-22T10:00:00
Customer_0521,customer0521@example.com,0900000521,HaNoi,3287446,150,new,2025-02-26T00:00:00,2024-12-15T10:00:00
Customer_0522,customer0522@example.com,0900000522,HoChiMinh,9248459,203,new,2024-08-28T00:00:00,2025-03-22T10:00:00
Customer_0523,customer0523@example.com,0900000523,DaNang,3627150,198,new,2023-01-09T00:00:00,2024-05-23T10:00:00
Customer_0524,customer0524@example.com,0900000524,HaiPhong,10721867,202,new,2023-07-31T00:00:00,2024-06-12T10:00:00
Customer_0525,customer0525@example.com,0900000525,CanTho,11785124,87,new,2025-06-01T00:00:00,2024-10-08T10:00:00
Customer_0526,customer0526@example.com,0900000526,Hue,6624596,89,new,2023-08-23T00:00:00,2025-11-01T10:00:00
Customer_0527,customer0527@example.com,0900000527,NhaTrang,8545731,23,new,2025-06-24T00:00:00,2024-09-08T10:00:00
Customer_0528,customer0528@example.com,0900000528,VungTau,16041716,230,new,2023-03-16T00:00:00,2024-04-28T10:00:00
Customer_0529,customer0529@example.com,0900000529,BinhDuong,11124528,32,new,2023-08-08T00:00:00,2025-03-23T10:00:00
Customer_0530,customer0530@example.com,0900000530,BacNinh,12496121,170,new,2025-05-09T00:00:00,2024-03-24T10:00:00
Customer_0531,customer0531@example.com,0900000531,HaNoi,12931764,10,new,2024-11-07T00:00:00,2025-10-12T10:00:00
Customer_0532,customer0532@example.com,0900000532,HoChiMinh,14695688,141,new,2023-10-15T00:00:00,2025-01-03T10:00:00
Customer_0533,customer0533@example.com,0900000533,DaNang,19588732,5,new,2025-06-28T00:00:00,2024-11-21T10:00:00
Customer_0534,customer0534@example.com,0900000534,HaiPhong,18915063,114,new,2024-10-25T00:00:00,2024-03-25T10:00:00
Customer_0535,customer0535@example.com,0900000535,CanTho,19269329,121,new,2024-01-04T00:00:00,2025-06-23T10:00:00
Customer_0536,customer0536@example.com,0900000536,Hue,12924196,240,new,2024-04-22T00:00:00,2025-10-19T10:00:00
Customer_0537,customer0537@example.com,0900000537,NhaTrang,11498400,110,new,2023-02-12T00:00:00,2024-08-06T10:00:00
Customer_0538,customer0538@example.com,0900000538,VungTau,11920582,43,new,2023-10-11T00:00:00,2024-10-30T10:00:00
Customer_0539,customer0539@example.com,0900000539,BinhDuong,18227194,44,new,2025-06-01T00:00:00,2025-02-27T10:00:00
Customer_0540,customer0540@example.com,0900000540,BacNinh,14992541,58,new,2025-05-30T00:00:00,2025-07-02T10:00:00
Customer_0541,customer0541@example.com,0900000541,HaNoi,3766781,45,new,2024-07-15T00:00:00,2024-04-16T10:00:00
Customer_0542,customer0542@example.com,0900000542,HoChiMinh,11469133,144,new,2025-09-07T00:00:00,2025-04-04T10:00:00
Customer_0543,customer0543@example.com,0900000543,DaNang,18491878,79,new,2023-12-22T00:00:00,2025-08-18T10:00:00
Customer_0544,customer0544@example.com,0900000544,HaiPhong,6514200,23,new,2024-01-14T00:00:00,2025-07-16T10:00:00
Customer_0545,customer0545@example.com,0900000545,CanTho,11927496,243,new,2023-07-04T00:00:00,2024-03-17T10:00:00
Customer_0546,customer0546@example.com,0900000546,Hue,1630616,221,new,2025-10-18T00:00:00,2024-05-21T10:00:00
Customer_0547,customer0547@example.com,0900000547,NhaTrang,4596073,107,new,2023-09-13T00:00:00,2025-10-24T10:00:00
Customer_0548,customer0548@example.com,0900000548,VungTau,8201968,23,new,2023-04-05T00:00:00,2024-06-18T10:00:00
Customer_0549,customer0549@example.com,0900000549,BinhDuong,4564328,80,new,2025-08-04T00:00:00,2024-05-18T10:00:00
Customer_0550,customer0550@example.com,0900000550,BacNinh,13380546,239,new,2023-11-16T00:00:00,2025-03-03T10:00:00
Customer_0551,customer0551@example.com,0900000551,HaNoi,19277793,186,new,2023-03-09T00:00:00,2025-07-08T10:00:00
Customer_0552,customer0552@example.com,0900000552,HoChiMinh,7648782,141,new,2023-06-27T00:00:00,2025-06-22T10:00:00
Customer_0553,customer0553@example.com,0900000553,DaNang,4442160,151,new,2023-04-19T00:00:00,2024-11-24T10:00:00
Customer_0554,customer0554@example.com,0900000554,HaiPhong,8315345,77,new,2024-05-12T00:00:00,2025-07-07T10:00:00
Customer_0555,customer0555@example.com,0900000555,CanTho,18761024,21,new,2024-03-30T00:00:00,2025-12-15T10:00:00
Customer_0556,customer0556@example.com,0900000556,Hue,1875519,194,new,2023-07-21T00:00:00,2024-06-12T10:00:00
Customer_0557,customer0557@example.com,0900000557,NhaTrang,5669747,139,new,2025-07-09T00:00:00,2025-10-22T10:00:00
Customer_0558,customer0558@example.com,0900000558,VungTau,11798052,7,new,2025-04-05T00:00:00,2025-05-29T10:00:00
Customer_0559,customer0559@example.com,0900000559,BinhDuong,11651659,196,new,2025-10-18T00:00:00,2025-02-07T10:00:00
Customer_0560,customer0560@example.com,0900000560,BacNinh,19801442,195,new,2025-05-02T00:00:00,2025-11-19T10:00:00
Customer_0561,customer0561@example.com,0900000561,HaNoi,9165503,61,new,2024-03-01T00:00:00,2025-03-18T10:00:00
Customer_0562,customer0562@example.com,0900000562,HoChiMinh,9998591,60,new,2023-02-22T00:00:00,2025-08-26T10:00:00
Customer_0563,customer0563@example.com,0900000563,DaNang,18383646,127,new,2024-11-16T00:00:00,2025-02-02T10:00:00
Customer_0564,customer0564@example.com,0900000564,HaiPhong,14375275,230,new,2023-10-11T00:00:00,2024-08-26T10:00:00
Customer_0565,customer0565@example.com,0900000565,CanTho,10657781,9,new,2025-04-03T00:00:00,2025-02-01T10:00:00
Customer_0566,customer0566@example.com,0900000566,Hue,10745196,190,new,2025-05-26T00:00:00,2024-04-14T10:00:00
Customer_0567,customer0567@example.com,0900000567,NhaTrang,19146396,130,new,2023-01-03T00:00:00,2024-08-12T10:00:00
Customer_0568,customer0568@example.com,0900000568,VungTau,1817784,70,new,2024-02-15T00:00:00,2024-03-28T10:00:00
Customer_0569,customer0569@example.com,0900000569,BinhDuong,14401023,65,new,2024-08-15T00:00:00,2025-11-14T10:00:00
Customer_0570,customer0570@example.com,0900000570,BacNinh,11767579,203,new,2023-10-23T00:00:00,2025-12-11T10:00:00
Customer_0571,customer0571@example.com,0900000571,HaNoi,7307656,156,new,2023-01-22T00:00:00,2025-04-24T10:00:00
Customer_0572,customer0572@example.com,0900000572,HoChiMinh,3121874,87,new,2024-10-29T00:00:00,2024-11-18T10:00:00
Customer_0573,customer0573@example.com,0900000573,DaNang,9541373,244,new,2024-03-27T00:00:00,2025-05-01T10:00:00
Customer_0574,customer0574@example.com,0900000574,HaiPhong,3128229,77,new,2023-07-24T00:00:00,2025-03-28T10:00:00
Customer_0575,customer0575@example.com,0900000575,CanTho,9641705,37,new,2024-05-31T00:00:00,2024-11-11T10:00:00
Customer_0576,customer0576@example.com,0900000576,Hue,3110780,128,new,2025-06-10T00:00:00,2025-10-21T10:00:00
Customer_0577,customer0577@example.com,0900000577,NhaTrang,2402691,140,new,2023-08-21T00:00:00,2024-06-27T10:00:00
Customer_0578,customer0578@example.com,0900000578,VungTau,4811872,91,new,2024-08-22T00:00:00,2024-06-08T10:00:00
Customer_0579,customer0579@example.com,0900000579,BinhDuong,5950814,92,new,2024-01-08T00:00:00,2024-07-24T10:00:00
Customer_0580,customer0580@example.com,0900000580,BacNinh,11756397,46,new,2025-01-15T00:00:00,2024-04-24T10:00:00
Customer_0581,customer0581@example.com,0900000581,HaNoi,13377009,51,new,2025-09-30T00:00:00,2025-06-13T10:00:00
Customer_0582,customer0582@example.com,0900000582,HoChiMinh,11729072,125,new,2025-07-19T00:00:00,2025-08-28T10:00:00
Customer_0583,customer0583@example.com,0900000583,DaNang,5247381,119,new,2024-11-04T00:00:00,2024-11-08T10:00:00
Customer_0584,customer0584@example.com,0900000584,HaiPhong,18957462,64,new,2024-03-04T00:00:00,2024-03-05T10:00:00
Customer_0585,customer0585@example.com,0900000585,CanTho,1919150,48,new,2024-04-08T00:00:00,2024-01-07T10:00:00
Customer_0586,customer0586@example.com,0900000586,Hue,8412870,187,new,2024-07-05T00:00:00,2024-06-16T10:00:00
Customer_0587,customer0587@example.com,0900000587,NhaTrang,19899243,154,new,2025-06-10T00:00:00,2024-05-18T10:00:00
Customer_0588,customer0588@example.com,0900000588,VungTau,2088719,222,new,2025-12-02T00:00:00,2025-08-17T10:00:00
Customer_0589,customer0589@example.com,0900000589,BinhDuong,1409221,244,new,2024-09-03T00:00:00,2025-03-29T10:00:00
Customer_0590,customer0590@example.com,0900000590,BacNinh,19508017,125,new,2024-01-07T00:00:00,2025-01-23T10:00:00
Customer_0591,customer0591@example.com,0900000591,HaNoi,19717957,248,new,2024-02-05T00:00:00,2024-09-14T10:00:00
Customer_0592,customer0592@example.com,0900000592,HoChiMinh,10259957,52,new,2023-07-08T00:00:00,2024-09-18T10:00:00
Customer_0593,customer0593@example.com,0900000593,DaNang,11815185,111,new,2023-02-24T00:00:00,2024-04-22T10:00:00
Customer_0594,customer0594@example.com,0900000594,HaiPhong,6858419,217,new,2025-03-22T00:00:00,2024-10-22T10:00:00
Customer_0595,customer0595@example.com,0900000595,CanTho,2647047,36,new,2023-10-20T00:00:00,2024-10-23T10:00:00
Customer_0596,customer0596@example.com,0900000596,Hue,1561366,143,new,2023-10-31T00:00:00,2025-02-07T10:00:00
Customer_0597,customer0597@example.com,0900000597,NhaTrang,11614178,5,new,2024-09-03T00:00:00,2025-05-19T10:00:00
Customer_0598,customer0598@example.com,0900000598,VungTau,6989690,173,new,2024-05-13T00:00:00,2024-12-30T10:00:00
Customer_0599,customer0599@example.com,0900000599,BinhDuong,4238629,32,new,2025-11-06T00:00:00,2025-12-05T10:00:00
Customer_0600,customer0600@example.com,0900000600,BacNinh,13011131,226,new,2025-12-01T00:00:00,2024-07-18T10:00:00
Customer_0601,customer0601@example.com,0900000601,HaNoi,8128598,113,new,2024-10-05T00:00:00,2025-09-02T10:00:00
Customer_0602,customer0602@example.com,0900000602,HoChiMinh,4354758,2,new,2023-03-27T00:00:00,2024-08-23T10:00:00
Customer_0603,customer0603@example.com,0900000603,DaNang,1568368,203,new,2024-10-14T00:00:00,2025-04-29T10:00:00
Customer_0604,customer0604@example.com,0900000604,HaiPhong,19232016,104,new,2023-08-19T00:00:00,2024-01-20T10:00:00
Customer_0605,customer0605@example.com,0900000605,CanTho,2361125,98,new,2025-09-08T00:00:00,2024-04-24T10:00:00
Customer_0606,customer0606@example.com,0900000606,Hue,15474857,34,new,2023-03-31T00:00:00,2024-05-22T10:00:00
Customer_0607,customer0607@example.com,0900000607,NhaTrang,2464847,203,new,2024-07-08T00:00:00,2025-04-13T10:00:00
Customer_0608,customer0608@example.com,0900000608,VungTau,18357029,25,new,2023-01-05T00:00:00,2025-02-20T10:00:00
Customer_0609,customer0609@example.com,0900000609,BinhDuong,12665311,10,new,2023-05-08T00:00:00,2025-01-30T10:00:00
Customer_0610,customer0610@example.com,0900000610,BacNinh,3825698,206,new,2023-07-12T00:00:00,2025-12-07T10:00:00
Customer_0611,customer0611@example.com,0900000611,HaNoi,17063482,8,new,2024-10-13T00:00:00,2024-06-06T10:00:00
Customer_0612,customer0612@example.com,0900000612,HoChiMinh,14650917,163,new,2024-01-10T00:00:00,2025-03-05T10:00:00
Customer_0613,customer0613@example.com,0900000613,DaNang,19416318,131,new,2023-08-31T00:00:00,2024-11-14T10:00:00
Customer_0614,customer0614@example.com,0900000614,HaiPhong,12914488,214,new,2023-02-08T00:00:00,2025-08-02T10:00:00
Customer_0615,customer0615@example.com,0900000615,CanTho,8712079,232,new,2025-07-02T00:00:00,2025-04-28T10:00:00
Customer_0616,customer0616@example.com,0900000616,Hue,15742279,223,new,2023-03-19T00:00:00,2025-09-07T10:00:00
Customer_0617,customer0617@example.com,0900000617,NhaTrang,1088843,182,new,2025-04-23T00:00:00,2024-10-06T10:00:00
Customer_0618,customer0618@example.com,0900000618,VungTau,19805688,214,new,2023-03-13T00:00:00,2025-01-08T10:00:00
Customer_0619,customer0619@example.com,0900000619,BinhDuong,1506877,91,new,2023-06-10T00:00:00,2025-06-30T10:00:00
Customer_0620,customer0620@example.com,0900000620,BacNinh,17026196,185,new,2024-06-02T00:00:00,2025-03-02T10:00:00
Customer_0621,customer0621@example.com,0900000621,HaNoi,18806006,124,new,2024-07-02T00:00:00,2025-06-07T10:00:00
Customer_0622,customer0622@example.com,0900000622,HoChiMinh,5094083,77,new,2024-11-15T00:00:00,2024-10-04T10:00:00
Customer_0623,customer0623@example.com,0900000623,DaNang,9821619,140,new,2024-12-06T00:00:00,2024-08-14T10:00:00
Customer_0624,customer0624@example.com,0900000624,HaiPhong,18000722,201,new,2024-03-09T00:00:00,2024-12-06T10:00:00
Customer_0625,customer0625@example.com,0900000625,CanTho,13954528,184,new,2024-06-15T00:00:00,2025-04-25T10:00:00
Customer_0626,customer0626@example.com,0900000626,Hue,9095453,59,new,2025-11-25T00:00:00,2024-03-12T10:00:00
Customer_0627,customer0627@example.com,0900000627,NhaTrang,15511329,58,new,2024-03-04T00:00:00,2024-10-29T10:00:00
Customer_0628,customer0628@example.com,0900000628,VungTau,19278106,31,new,2024-03-04T00:00:00,2025-02-14T10:00:00
Customer_0629,customer0629@example.com,0900000629,BinhDuong,3905665,211,new,2025-12-27T00:00:00,2024-11-14T10:00:00
Customer_0630,customer0630@example.com,0900000630,BacNinh,7481413,161,new,2024-03-28T00:00:00,2025-01-04T10:00:00
Customer_0631,customer0631@example.com,0900000631,HaNoi,1447816,109,new,2023-04-21T00:00:00,2024-07-13T10:00:00
Customer_0632,customer0632@example.com,0900000632,HoChiMinh,11212770,23,new,2023-10-14T00:00:00,2025-06-30T10:00:00
Customer_0633,customer0633@example.com,0900000633,DaNang,6350034,168,new,2025-01-14T00:00:00,2024-02-01T10:00:00
Customer_0634,customer0634@example.com,0900000634,HaiPhong,13091294,212,new,2024-01-14T00:00:00,2025-09-11T10:00:00
Customer_0635,customer0635@example.com,0900000635,CanTho,16871682,176,new,2024-07-28T00:00:00,2024-11-03T10:00:00
Customer_0636,customer0636@example.com,0900000636,Hue,7757678,45,new,2023-09-18T00:00:00,2025-01-05T10:00:00
Customer_0637,customer0637@example.com,0900000637,NhaTrang,16283214,76,new,2023-12-04T00:00:00,2024-09-29T10:00:00
Customer_0638,customer0638@example.com,0900000638,VungTau,3447190,183,new,2025-09-16T00:00:00,2025-01-19T10:00:00
Customer_0639,customer0639@example.com,0900000639,BinhDuong,6169469,20,new,2023-04-13T00:00:00,2025-11-17T10:00:00
Customer_0640,customer0640@example.com,0900000640,BacNinh,4709013,53,new,2024-01-04T00:00:00,2025-08-13T10:00:00
Customer_0641,customer0641@example.com,0900000641,HaNoi,16949880,98,new,2025-08-15T00:00:00,2024-03-31T10:00:00
Customer_0642,customer0642@example.com,0900000642,HoChiMinh,11569262,248,new,2024-09-04T00:00:00,2025-06-21T10:00:00
Customer_0643,customer0643@example.com,0900000643,DaNang,17728112,2,new,2024-06-21T00:00:00,2025-08-04T10:00:00
Customer_0644,customer0644@example.com,0900000644,HaiPhong,17933276,95,new,2024-05-19T00:00:00,2025-07-31T10:00:00
Customer_0645,customer0645@example.com,0900000645,CanTho,3932413,138,new,2025-03-24T00:00:00,2024-01-14T10:00:00
Customer_0646,customer0646@example.com,0900000646,Hue,7818876,134,new,2025-09-13T00:00:00,2025-09-15T10:00:00
Customer_0647,customer0647@example.com,0900000647,NhaTrang,16259071,10,new,2023-04-17T00:00:00,2024-09-23T10:00:00
Customer_0648,customer0648@example.com,0900000648,VungTau,2589286,194,new,2024-02-12T00:00:00,2025-05-29T10:00:00
Customer_0649,customer0649@example.com,0900000649,BinhDuong,1286710,201,new,2024-05-24T00:00:00,2024-08-06T10:00:00
Customer_0650,customer0650@example.com,0900000650,BacNinh,18479966,133,new,2024-08-04T00:00:00,2025-11-07T10:00:00
Customer_0651,customer0651@example.com,0900000651,HaNoi,16327505,164,new,2024-10-28T00:00:00,2025-06-28T10:00:00
Customer_0652,customer0652@example.com,0900000652,HoChiMinh,19717516,208,new,2023-07-19T00:00:00,2024-05-06T10:00:00
Customer_0653,customer0653@example.com,0900000653,DaNang,12624520,90,new,2025-02-06T00:00:00,2024-07-07T10:00:00
Customer_0654,customer0654@example.com,0900000654,HaiPhong,5701768,249,new,2025-09-30T00:00:00,2025-02-24T10:00:00
Customer_0655,customer0655@example.com,0900000655,CanTho,5142327,47,new,2025-05-12T00:00:00,2025-08-31T10:00:00
Customer_0656,customer0656@example.com,0900000656,Hue,5002550,187,new,2024-04-28T00:00:00,2024-02-16T10:00:00
Customer_0657,customer0657@example.com,0900000657,NhaTrang,19258133,81,new,2024-04-07T00:00:00,2025-05-13T10:00:00
Customer_0658,customer0658@example.com,0900000658,VungTau,7894050,7,new,2024-03-23T00:00:00,2024-09-18T10:00:00
Customer_0659,customer0659@example.com,0900000659,BinhDuong,5061929,240,new,2024-05-26T00:00:00,2024-01-21T10:00:00
Customer_0660,customer0660@example.com,0900000660,BacNinh,1715426,112,new,2023-08-26T00:00:00,2024-04-23T10:00:00
Customer_0661,customer0661@example.com,0900000661,HaNoi,15898953,221,new,2025-09-24T00:00:00,2025-06-22T10:00:00
Customer_0662,customer0662@example.com,0900000662,HoChiMinh,5635667,225,new,2023-12-17T00:00:00,2024-04-17T10:00:00
Customer_0663,customer0663@example.com,0900000663,DaNang,4717269,121,new,2025-03-13T00:00:00,2024-02-06T10:00:00
Customer_0664,customer0664@example.com,0900000664,HaiPhong,16767509,164,new,2024-11-13T00:00:00,2024-05-04T10:00:00
Customer_0665,customer0665@example.com,0900000665,CanTho,2461867,64,new,2023-11-03T00:00:00,2024-07-27T10:00:00
Customer_0666,customer0666@example.com,0900000666,Hue,2317663,19,new,2024-08-25T00:00:00,2024-02-02T10:00:00
Customer_0667,customer0667@example.com,0900000667,NhaTrang,4806233,84,new,2025-08-21T00:00:00,2025-09-04T10:00:00
Customer_0668,customer0668@example.com,0900000668,VungTau,11974182,198,new,2025-06-25T00:00:00,2025-10-03T10:00:00
Customer_0669,customer0669@example.com,0900000669,BinhDuong,10577587,77,new,2023-02-11T00:00:00,2024-12-30T10:00:00
Customer_0670,customer0670@example.com,0900000670,BacNinh,3081491,194,new,2023-08-06T00:00:00,2025-09-29T10:00:00
Customer_0671,customer0671@example.com,0900000671,HaNoi,18727887,94,new,2024-08-01T00:00:00,2025-08-01T10:00:00
Customer_0672,customer0672@example.com,0900000672,HoChiMinh,16872241,161,new,2024-06-11T00:00:00,2025-03-02T10:00:00
Customer_0673,customer0673@example.com,0900000673,DaNang,5686075,6,new,2023-01-31T00:00:00,2024-12-15T10:00:00
Customer_0674,customer0674@example.com,0900000674,HaiPhong,17408907,176,new,2023-09-07T00:00:00,2025-07-02T10:00:00
Customer_0675,customer0675@example.com,0900000675,CanTho,7010233,135,new,2024-10-18T00:00:00,2025-09-10T10:00:00
Customer_0676,customer0676@example.com,0900000676,Hue,13126327,124,new,2023-03-04T00:00:00,2024-07-23T10:00:00
